tenant_id,company_name,industry,investment_usd,employee_count,land_needed_ha,power_requirement_kw,water_requirement_m3,export_oriented,preferred_region,budget_min_etb,budget_max_etb,chosen_park_id,chosen_park_name,match_score,placement_successful,satisfaction_rating,placement_date
TEN20188,Addis Medical Enterprise,medical,2888393,181,5.41,174.0,33.3,False,Addis Ababa,27482.10064711656,58995.91634202434,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-11-10 16:12:18.959529
TEN36922,Abyssinia Automotive Manufacturing,automotive,21979379,393,4.62,374.3,40.9,True,Dire Dawa,205313.8035940639,446018.55202711857,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.5,2024-05-26 16:12:18.959529
TEN11832,Entoto Coffee Processing Industries,coffee_processing,3193705,410,8.45,685.2,141.5,False,Dire Dawa,30121.822389132696,94669.84115886147,jimma,Jimma Industrial Park,89.0,True,4.5,2025-09-30 16:12:18.959529
TEN59756,Bole Chemical Industries,chemical,17928809,308,5.23,426.3,85.0,False,Oromia,161870.28801719536,431650.05576282664,kilinto,Kilinto Industrial Park,89.0,True,4.9,2024-07-26 16:12:18.959529
TEN47173,Piassa Footwear Group,footwear,13788830,2230,24.43,2079.3,867.1,True,Amhara,130612.60790639087,370512.2818327886,bole_lemi_ii,Bole Lemi II Industrial Park,78.0,True,4.2,2024-10-28 16:12:18.959529
TEN98092,Blue Nile Chemical Processing,chemical,4335695,488,9.41,831.4,232.1,True,Amhara,38484.13479911037,115266.54412385402,kilinto,Kilinto Industrial Park,93.0,True,5.0,2024-05-15 16:12:18.959529
TEN26090,Sheba Leather Processing,leather,3330705,809,8.88,1587.9,190.5,False,any,31476.49786492085,75890.72401912845,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2024-03-21 16:12:18.959529
TEN24160,Blue Nile Manufacturing Textile Mill,manufacturing,8483040,414,7.64,797.0,204.9,False,Amhara,76166.5250329136,189241.5050282908,dire_dawa_ftz,Dire Dawa Free Trade Zone,89.0,True,4.5,2025-11-01 16:12:18.959529
TEN22626,Nile Automotive International,automotive,6795087,1538,20.25,1651.7,571.6,True,any,64575.203235239765,188058.93256696587,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.9,2024-08-25 16:12:18.959529
TEN25615,Merkato Electronics Enterprise,electronics,9600601,317,5.22,567.3,101.0,False,Amhara,82844.72269829568,228142.59182599923,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,5.0,2025-03-05 16:12:18.959529
TEN96517,Meskel Pharmaceutical Enterprise,pharmaceutical,16451260,301,4.12,473.6,88.8,True,any,150109.6999139258,354740.321940439,kilinto,Kilinto Industrial Park,100.0,True,5.0,2024-12-19 16:12:18.959529
TEN13525,Gondar Coffee Processing Processing,coffee_processing,5272070,834,10.28,452.2,98.5,False,Dire Dawa,43203.032548073046,123637.5820122187,jimma,Jimma Industrial Park,89.0,True,5.0,2025-05-01 16:12:18.959529
TEN80571,Gondar Medical PLC,medical,5736161,713,10.3,1330.2,90.0,True,Addis Ababa,51176.98889371311,164247.4284336649,kilinto,Kilinto Industrial Park,100.0,True,5.0,2024-01-28 16:12:18.959529
TEN23114,Abyssinia Automotive Factory,automotive,6492262,1354,18.48,1444.2,346.8,False,any,58387.91674311023,182527.16599637156,semera,Semera Industrial Park,81.0,True,4.3,2024-10-20 16:12:18.959529
TEN48970,Merkato Chemical Industries,chemical,23321969,304,7.35,510.9,132.6,False,Addis Ababa,215708.2631738257,689850.0978522478,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-04-05 16:12:18.959529
TEN76144,Lalibela Apparel Processing,apparel,14441665,2520,28.09,2874.5,602.1,True,any,134696.1587292473,334086.6856619328,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-02-22 16:12:18.959529
TEN71249,Axum Horticulture International,horticulture,812111,234,5.67,298.2,40.9,False,any,7362.142463775483,21232.01106746254,hawassa,Hawassa Industrial Park,66.0,True,3.9,2024-04-08 16:12:18.959529
TEN63773,Gondar Garment Share Company,garment,4366315,2339,25.53,1687.9,374.7,False,Amhara,40466.37420262074,124263.88327090189,debre_birhan,Debre Birhan Industrial Park,96.0,True,5.0,2024-02-06 16:12:18.959529
TEN67164,Bole Medical International,medical,4501087,465,5.66,366.4,92.2,False,Dire Dawa,44161.565500145865,99113.50852969792,kilinto,Kilinto Industrial Park,89.0,True,5.0,2025-03-31 16:12:18.959529
TEN49056,Nile Horticulture Processing,horticulture,1208541,230,7.14,282.6,24.8,False,Dire Dawa,11835.902466560367,32288.252393006296,bole_lemi,Bole Lemi Industrial Park,59.0,False,2.2,2025-08-19 16:12:18.959529
TEN43004,Meskel Medical Share Company,medical,8892777,164,6.34,210.4,70.8,False,any,75376.54476503759,188729.34612169952,bole_lemi,Bole Lemi Industrial Park,66.0,False,2.4,2025-05-13 16:12:18.959529
TEN17330,Meskel Steel Corporation,steel,14682326,596,6.94,489.4,125.1,False,any,128461.6894746416,432939.3455888712,semera,Semera Industrial Park,81.0,True,4.7,2025-03-31 16:12:18.959529
TEN96798,Ethiopia Footwear International,footwear,8972898,1686,20.58,2920.2,182.8,False,any,76084.35753712022,229053.6709816909,bahir_dar,Bahir Dar Industrial Park,81.0,False,2.6,2024-02-08 16:12:18.959529
TEN43493,Lalibela Leather Share Company,leather,4465830,597,10.33,646.4,277.0,True,any,44089.55336838935,123108.10335855979,bole_lemi,Bole Lemi Industrial Park,100.0,True,5.0,2024-10-17 16:12:18.959529
TEN53610,Bole Agro Processing Share Company,agro_processing,7316395,1000,14.05,911.1,132.0,False,Amhara,70594.44474413573,197431.6158455476,mekelle,Mekelle Industrial Park,89.0,True,5.0,2024-06-28 16:12:18.959529
TEN10403,Merkato Agro Processing Industries,agro_processing,958871,564,9.57,824.6,97.9,False,any,8875.878151641647,22185.60738629251,mekelle,Mekelle Industrial Park,96.0,True,5.0,2024-03-16 16:12:18.959529
TEN87728,Gondar Footwear Textile Mill,footwear,12505032,2633,28.68,5026.7,738.8,False,SNNPR,105008.84834235568,301933.5505291829,bahir_dar,Bahir Dar Industrial Park,74.0,False,2.9,2024-06-04 16:12:18.959529
TEN35987,Axum Medical Manufacturing,medical,885374,71,5.36,104.4,24.9,False,any,7171.1450849905295,23179.12717389389,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-07-19 16:12:18.959529
TEN34975,Axum Leather Textile Mill,leather,9322092,64,3.1,120.3,18.0,False,SNNPR,88493.55718657655,222059.08458838388,bole_lemi,Bole Lemi Industrial Park,89.0,True,4.7,2025-03-26 16:12:18.959529
TEN42547,Harar Chemical Group,chemical,8052208,264,4.98,189.8,57.0,True,any,75437.38581034773,197936.4872327746,kilinto,Kilinto Industrial Park,100.0,True,5.0,2024-01-31 16:12:18.959529
TEN16830,Gondar Manufacturing Industries,manufacturing,4060421,753,11.24,1176.7,297.0,True,Addis Ababa,36307.735802984134,95594.5599634531,bole_lemi_ii,Bole Lemi II Industrial Park,100.0,True,5.0,2024-01-14 16:12:18.959529
TEN15390,African Garment Textile Mill,garment,5255656,221,4.98,236.8,108.5,False,Dire Dawa,43830.76776500212,131015.08597040999,hawassa,Hawassa Industrial Park,89.0,True,4.5,2024-01-13 16:12:18.959529
TEN46831,Harar Electronics Processing,electronics,2878937,493,6.6,478.2,242.3,False,any,24660.545427556233,82825.18606880965,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,5.0,2025-02-23 16:12:18.959529
TEN96169,Piassa Steel PLC,steel,16071876,1978,21.7,3939.9,802.0,True,any,134647.60418488175,330207.4874788897,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.4,2024-09-18 16:12:18.959529
TEN26207,Harar Steel Share Company,steel,38212900,387,4.55,400.5,148.5,False,SNNPR,321273.7118847327,872827.1342792623,bole_lemi_ii,Bole Lemi II Industrial Park,74.0,True,4.4,2025-06-06 16:12:18.959529
TEN53077,Addis Textile Textile Mill,textile,13865568,2354,26.61,2647.4,307.7,False,any,129818.10929293883,371685.8801503838,hawassa,Hawassa Industrial Park,96.0,True,5.0,2025-02-12 16:12:18.959529
TEN53178,Ethiopia Footwear International,footwear,2360015,318,5.75,496.6,92.8,False,Addis Ababa,21817.700790967774,57893.5750479583,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,True,4.1,2024-03-21 16:12:18.959529
TEN62286,Nile Beverage PLC,beverage,1431723,380,7.65,501.9,129.5,True,SNNPR,13894.430266818052,30967.319247399308,adama,Adama Industrial Park,89.0,True,5.0,2024-03-11 16:12:18.959529
TEN27208,Harar Footwear International,footwear,6008781,693,9.64,795.9,292.8,True,any,49225.273880381006,142255.2960284335,bole_lemi,Bole Lemi Industrial Park,85.0,True,4.6,2025-04-10 16:12:18.959529
TEN70755,Sheba Steel International,steel,33355934,334,7.49,474.5,91.4,False,Oromia,312627.59319702775,718843.627071862,semera,Semera Industrial Park,74.0,True,4.2,2025-03-18 16:12:18.959529
TEN42591,Entoto Metal Processing,metal,10313889,1045,15.03,1271.2,166.6,True,any,88606.24154728172,211200.42124297458,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.4,2024-10-31 16:12:18.959529
TEN12132,Blue Nile Steel International,steel,36182569,343,6.9,464.0,69.1,True,Dire Dawa,322956.85064736346,1008110.4490131907,bole_lemi_ii,Bole Lemi II Industrial Park,78.0,True,4.8,2025-03-11 16:12:18.959529
TEN34535,Abyssinia Agro Processing Manufacturing,agro_processing,8133602,701,10.92,823.6,296.6,True,any,66341.2453097079,242559.15541738525,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-12-22 16:12:18.959529
TEN88890,Meskel Textile Textile Mill,textile,2957536,1817,18.73,2695.9,516.1,False,any,27318.756332048484,87954.81057285883,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-12-01 16:12:18.959529
TEN37424,Meskel Beverage International,beverage,2598653,139,2.5,109.3,59.3,False,Addis Ababa,21543.63474486812,58256.08886919572,addis_industrial_village,Addis Industrial Village (AIV),81.0,True,4.8,2025-08-11 16:12:18.959529
TEN68918,Sheba Automotive Industries,automotive,6464102,1014,11.16,1879.6,401.0,False,Addis Ababa,55524.45657326554,182898.583329329,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,True,4.2,2024-10-24 16:12:18.959529
TEN77286,Meskel Steel Industries,steel,38266079,1887,22.69,2630.0,607.1,True,Amhara,360794.8122997664,967484.6461949544,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.0,2024-03-17 16:12:18.959529
TEN47750,Abyssinia Steel Enterprise,steel,36765173,1970,20.73,2825.1,706.2,False,SNNPR,319404.6015434233,820636.5710850139,semera,Semera Industrial Park,74.0,False,2.3,2024-05-03 16:12:18.959529
TEN57219,Meskel Metal Manufacturing,metal,24689340,418,7.93,453.8,111.5,False,any,228220.47581501398,563523.6222324525,semera,Semera Industrial Park,81.0,True,4.2,2025-06-19 16:12:18.959529
TEN12376,Harar Pharmaceutical Textile Mill,pharmaceutical,18515012,360,4.55,404.6,179.1,True,Addis Ababa,161341.43925426417,399666.0608967616,bole_lemi,Bole Lemi Industrial Park,70.0,False,2.2,2025-09-15 16:12:18.959529
TEN45060,Horn Medical Corporation,medical,9928484,173,3.24,153.4,40.9,True,Dire Dawa,91427.22895728218,208909.40408344968,kilinto,Kilinto Industrial Park,93.0,False,3.4,2025-09-18 16:12:18.959529
TEN57400,African Leather Textile Mill,leather,2209062,850,12.71,478.5,120.8,False,any,20801.249543631948,61013.5124198576,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2025-01-02 16:12:18.959529
TEN54737,Lalibela Agro Processing Corporation,agro_processing,2811438,938,10.43,753.1,457.6,False,Amhara,23454.487839634836,63707.62448709486,mekelle,Mekelle Industrial Park,89.0,True,5.0,2025-05-03 16:12:18.959529
TEN77653,Harar Footwear PLC,footwear,8075324,2369,27.73,1674.9,643.3,False,any,71750.52462397028,223698.73807473297,bahir_dar,Bahir Dar Industrial Park,81.0,True,4.1,2025-01-28 16:12:18.959529
TEN17577,Entoto Agro Processing Textile Mill,agro_processing,3256910,511,7.56,556.9,58.7,False,Dire Dawa,28786.55923457216,93987.350232676,dire_dawa_ftz,Dire Dawa Free Trade Zone,96.0,True,5.0,2025-02-22 16:12:18.959529
TEN81358,Piassa Coffee Processing Factory,coffee_processing,5193941,58,5.13,82.1,9.2,False,any,50772.590079278976,144472.7459350231,jimma,Jimma Industrial Park,96.0,True,5.0,2025-12-03 16:12:18.959529
TEN77065,Lalibela Horticulture Corporation,horticulture,7043005,392,7.68,631.2,59.0,False,Addis Ababa,61143.2686880424,185631.4618785436,bole_lemi,Bole Lemi Industrial Park,66.0,False,2.2,2025-04-20 16:12:18.959529
TEN56461,Blue Nile Medical PLC,medical,5599302,902,12.79,1786.3,130.0,True,Dire Dawa,53266.83120439457,164694.67925980463,kilinto,Kilinto Industrial Park,93.0,True,4.7,2025-01-27 16:12:18.959529
TEN47294,Horn Medical Processing,medical,9989146,874,12.46,1666.1,320.1,False,Oromia,90295.2200253273,224519.3750090168,kilinto,Kilinto Industrial Park,89.0,True,5.0,2025-01-05 16:12:18.959529
TEN72423,Abyssinia Metal Enterprise,metal,14835022,350,7.2,609.9,46.5,True,any,120996.59621351674,397107.1982839395,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,5.0,2025-04-14 16:12:18.959529
TEN28919,Entoto Automotive Manufacturing,automotive,33415382,1453,19.51,2228.2,696.2,False,SNNPR,299720.231375256,821254.120674681,adama,Adama Industrial Park,59.0,False,1.6,2025-06-06 16:12:18.959529
TEN63558,Blue Nile Metal Share Company,metal,7188244,1119,15.05,2144.1,277.2,False,any,62819.30019601561,164581.35713926985,semera,Semera Industrial Park,81.0,True,4.4,2024-12-22 16:12:18.959529
TEN49998,Lalibela Beverage Industries,beverage,8652477,351,4.14,250.7,145.1,False,any,72387.95736232366,237048.47961192162,adama,Adama Industrial Park,96.0,True,4.9,2025-11-25 16:12:18.959529
TEN89391,Horn Steel Manufacturing,steel,43457344,1135,13.24,1337.7,266.9,True,any,391530.1455161475,1069457.4946577828,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,5.0,2025-02-10 16:12:18.959529
TEN46356,Nile Apparel Manufacturing,apparel,12148498,2759,30.9,2982.1,1269.4,True,Amhara,114371.02916090396,312458.7360653867,kombolcha,Kombolcha Industrial Park,96.0,True,5.0,2025-09-05 16:12:18.959529
TEN75881,Addis Horticulture Share Company,horticulture,3728384,137,6.17,179.8,55.2,False,Amhara,34735.52245257016,94397.44213222091,bole_lemi,Bole Lemi Industrial Park,59.0,False,1.7,2024-01-18 16:12:18.959529
TEN33659,Bole Metal PLC,metal,40805522,323,6.46,356.2,38.1,False,Amhara,396600.9802488477,945619.999487651,semera,Semera Industrial Park,74.0,True,3.8,2025-07-21 16:12:18.959529
TEN52636,African Beverage PLC,beverage,3564676,197,3.62,125.0,43.9,False,Dire Dawa,33602.779226291415,81917.12201230145,adama,Adama Industrial Park,89.0,True,5.0,2025-04-20 16:12:18.959529
TEN60469,Blue Nile Manufacturing Textile Mill,manufacturing,2529477,897,9.7,770.9,303.9,True,Dire Dawa,20542.550387142164,62347.144364028056,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-05-15 16:12:18.959529
TEN49926,Bole Textile Enterprise,textile,10295840,1302,17.86,1969.5,258.5,False,any,84094.53400744709,271377.6471906939,hawassa,Hawassa Industrial Park,96.0,False,3.1,2025-07-21 16:12:18.959529
TEN91360,Lalibela Medical International,medical,7609386,600,10.83,799.6,70.0,False,any,75668.9793409191,152229.03376930332,bole_lemi,Bole Lemi Industrial Park,66.0,True,3.6,2024-02-13 16:12:18.959529
TEN21759,Merkato Manufacturing Share Company,manufacturing,4069422,409,7.22,517.6,48.3,False,Oromia,39314.67054182705,110894.75197185503,ict_park,ICT Park,59.0,True,3.6,2025-02-18 16:12:18.959529
TEN70266,Gondar Agro Processing PLC,agro_processing,4884902,750,12.41,1171.2,156.9,False,SNNPR,48008.99506948921,104230.41158380762,jimma,Jimma Industrial Park,89.0,True,4.5,2025-07-16 16:12:18.959529
TEN98029,Piassa Steel International,steel,37814671,1288,16.81,1683.7,534.4,False,Addis Ababa,311851.2080126717,1123866.7802813002,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,True,4.4,2024-01-27 16:12:18.963460
TEN99201,Harar Textile Industries,textile,8762692,711,9.28,561.3,73.8,False,any,71678.23379784545,229007.93516333547,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-08-22 16:12:18.963460
TEN93681,Merkato Coffee Processing Share Company,coffee_processing,5210310,87,3.59,135.4,29.8,True,any,50747.546490782304,133858.19047366764,jimma,Jimma Industrial Park,96.0,True,5.0,2024-06-09 16:12:18.963460
TEN45956,Abyssinia Pharmaceutical International,pharmaceutical,21735528,83,1.91,49.6,16.9,False,Dire Dawa,174889.16635243455,645504.0474986985,kilinto,Kilinto Industrial Park,89.0,True,5.0,2024-10-02 16:12:18.963460
TEN63330,Axum Textile Share Company,textile,11753629,1949,23.02,2874.9,860.6,True,any,110018.04537172765,289913.4529272255,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-05-25 16:12:18.963460
TEN13325,Sheba Garment Processing,garment,8047472,1338,16.28,1303.7,343.5,True,any,79795.12197867323,234744.373711575,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-04-09 16:12:18.963460
TEN42394,Blue Nile Leather Enterprise,leather,8552500,78,3.22,41.8,32.7,False,any,72497.13433098287,200197.08830659135,bole_lemi,Bole Lemi Industrial Park,96.0,True,5.0,2025-10-27 16:12:18.963460
TEN18523,Horn Metal PLC,metal,11420355,1714,20.45,2345.4,230.0,True,Oromia,112356.0971647004,278875.75046929775,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.0,2024-02-16 16:12:18.963460
TEN96471,Addis Garment Enterprise,garment,1875823,2490,26.73,2669.7,344.4,False,Dire Dawa,16446.916025412516,52432.34191236246,debre_birhan,Debre Birhan Industrial Park,89.0,True,5.0,2025-12-14 16:12:18.963460
TEN85132,Horn Metal International,metal,27024704,1209,15.24,800.4,126.8,False,SNNPR,243703.2679998642,636537.5038807478,semera,Semera Industrial Park,74.0,True,3.9,2025-08-22 16:12:18.963460
TEN29087,Horn Garment Enterprise,garment,3142127,447,6.37,515.7,216.3,False,Dire Dawa,27076.804423897982,73616.90339972815,hawassa,Hawassa Industrial Park,89.0,True,5.0,2024-02-15 16:12:18.963460
TEN93958,Abyssinia Footwear Share Company,footwear,4982698,434,7.12,760.7,192.5,False,SNNPR,43265.284173958484,132931.4137877779,bole_lemi,Bole Lemi Industrial Park,74.0,False,2.6,2025-02-04 16:12:18.963460
TEN10484,Sheba Agro Processing Industries,agro_processing,5526983,730,9.68,542.7,205.7,False,SNNPR,49372.94545546681,122319.78908135595,mekelle,Mekelle Industrial Park,89.0,True,5.0,2024-12-21 16:12:18.963460
TEN48086,Piassa Chemical Industries,chemical,8182219,254,6.76,129.6,26.4,True,SNNPR,75789.18754902319,238324.20998543833,kilinto,Kilinto Industrial Park,93.0,False,2.8,2025-03-25 16:12:18.963460
TEN23263,Addis Pharmaceutical International,pharmaceutical,10791222,162,5.35,163.6,52.1,True,Oromia,89291.82689700773,286492.8288811149,jimma,Jimma Industrial Park,66.0,False,2.0,2025-05-09 16:12:18.963460
TEN18569,Blue Nile Coffee Processing Manufacturing,coffee_processing,6747000,878,12.25,1678.5,431.0,False,any,65887.46581191238,143764.7170650346,jimma,Jimma Industrial Park,96.0,True,5.0,2025-02-18 16:12:18.963460
TEN52949,Sheba Steel PLC,steel,21411448,1452,19.16,2388.0,486.3,False,SNNPR,198246.84733823506,488196.7103846817,semera,Semera Industrial Park,74.0,True,4.3,2024-08-27 16:12:18.963460
TEN59055,Meskel Chemical Corporation,chemical,4731589,422,8.25,711.7,146.0,True,Dire Dawa,42246.15588713626,109859.12795462608,kilinto,Kilinto Industrial Park,93.0,True,5.0,2024-08-21 16:12:18.963460
TEN69255,Sheba Automotive Processing,automotive,44002778,699,9.29,1315.4,233.2,True,SNNPR,371259.68642570643,1067077.4231465168,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.7,2025-04-24 16:12:18.963460
TEN91412,Gondar Horticulture Processing,horticulture,2753688,136,5.24,128.2,41.8,True,Dire Dawa,24514.163308447267,66983.61653600875,dire_dawa_ftz,Dire Dawa Free Trade Zone,70.0,True,3.8,2025-12-15 16:12:18.963460
TEN94365,Nile Pharmaceutical Textile Mill,pharmaceutical,9844704,276,4.46,169.4,127.1,True,Dire Dawa,97001.95399854422,206582.16555911113,kilinto,Kilinto Industrial Park,93.0,True,4.9,2025-06-22 16:12:18.963460
TEN28070,Axum Agro Processing PLC,agro_processing,5578724,356,7.41,588.4,156.0,True,any,53221.875939574595,127297.84973505304,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-05-26 16:12:18.963460
TEN72185,Sheba Textile Corporation,textile,11973826,2133,24.14,3501.8,340.7,True,SNNPR,109847.96687515498,305645.70888098475,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-10-14 16:12:18.963460
TEN13945,Harar Agro Processing Manufacturing,agro_processing,3651542,966,12.09,1847.9,258.0,False,any,33429.92871093633,77717.43497862523,adama,Adama Industrial Park,96.0,True,5.0,2025-01-11 16:12:18.963460
TEN13046,Ethiopia Agro Processing Manufacturing,agro_processing,7532125,330,5.72,537.5,133.7,False,Dire Dawa,62572.24325441895,222396.35074068757,dire_dawa_ftz,Dire Dawa Free Trade Zone,96.0,True,5.0,2024-04-27 16:12:18.963460
TEN93755,Lalibela Manufacturing Share Company,manufacturing,3925984,440,9.17,262.0,112.0,False,Amhara,32753.88508888239,105015.57823507184,semera,Semera Industrial Park,89.0,True,5.0,2025-12-13 16:12:18.963460
TEN17530,Harar Pharmaceutical Corporation,pharmaceutical,4331732,151,6.11,162.9,27.5,True,Amhara,34749.56205690305,100789.53033953471,bahir_dar,Bahir Dar Industrial Park,66.0,True,3.4,2024-07-09 16:12:18.963460
TEN30811,Lalibela Steel Group,steel,9614606,1129,13.54,2094.7,206.1,False,Amhara,80819.85578091278,261206.92826769155,semera,Semera Industrial Park,74.0,True,4.7,2024-10-10 16:12:18.963460
TEN15122,Nile Apparel Textile Mill,apparel,11147675,1835,22.48,2364.9,851.7,False,Dire Dawa,103590.86548147068,325389.0247742968,hawassa,Hawassa Industrial Park,89.0,True,5.0,2024-12-05 16:12:18.963460
TEN84529,Blue Nile Pharmaceutical Processing,pharmaceutical,10359577,262,3.93,373.8,71.5,True,any,97351.94430880237,211714.99383708226,hawassa,Hawassa Industrial Park,70.0,True,4.1,2025-03-17 16:12:18.963460
TEN76112,Gondar Apparel Processing,apparel,9279347,1089,13.24,1789.0,161.7,True,any,82603.558929433,209042.03160178487,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-01-29 16:12:18.963460
TEN52875,Piassa Metal Enterprise,metal,28062478,930,13.16,1658.8,240.6,True,SNNPR,250393.4652129487,584414.7510918956,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.3,2024-09-14 16:12:18.963460
TEN32079,Nile Food Processing International,food_processing,3207281,961,10.88,506.5,134.7,True,Amhara,30556.337284367903,85871.20080304435,dire_dawa_ftz,Dire Dawa Free Trade Zone,93.0,True,4.9,2025-12-05 16:12:18.963460
TEN23473,Merkato Horticulture Textile Mill,horticulture,7916504,271,6.35,475.5,115.1,False,any,70361.67672717766,205687.0304905856,hawassa,Hawassa Industrial Park,66.0,True,3.5,2025-04-29 16:12:18.963460
TEN99123,Nile Coffee Processing Industries,coffee_processing,4502042,980,11.2,513.6,109.0,True,any,44648.958812325756,94389.95689743325,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.3,2024-08-03 16:12:18.963460
TEN25834,Sheba Leather Industries,leather,5988523,885,10.8,1274.6,309.6,False,Amhara,49176.37728390276,139135.41675043924,bahir_dar,Bahir Dar Industrial Park,96.0,True,4.8,2025-06-06 16:12:18.963460
TEN63883,Lalibela Metal Group,metal,9430277,600,9.46,550.6,209.7,True,any,84864.49658879517,282010.00934037083,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,5.0,2024-06-06 16:12:18.963460
TEN27423,Gondar Pharmaceutical Manufacturing,pharmaceutical,5179100,178,4.98,351.0,67.4,False,any,48013.91812321253,149363.53656422193,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-01-31 16:12:18.963460
TEN11742,Sheba Textile PLC,textile,10815290,2692,29.44,3409.5,1068.0,False,any,99854.29931355816,313295.09562187444,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-04-15 16:12:18.963460
TEN68160,Gondar Apparel Manufacturing,apparel,3307798,445,6.64,420.5,71.5,True,Dire Dawa,28302.356185843528,87445.01645252218,hawassa,Hawassa Industrial Park,93.0,True,5.0,2024-03-17 16:12:18.963460
TEN39156,Merkato Beverage Corporation,beverage,897508,818,9.71,1308.2,193.9,True,SNNPR,7757.40754518088,21920.38437781981,adama,Adama Industrial Park,89.0,True,4.5,2025-06-26 16:12:18.963460
TEN36787,Sheba Garment Corporation,garment,3374513,2798,32.7,1926.0,474.2,False,any,27523.638334595063,91955.11158907012,hawassa,Hawassa Industrial Park,96.0,True,5.0,2025-07-13 16:12:18.963460
TEN62198,Merkato Medical Manufacturing,medical,5287427,360,6.69,702.6,65.0,False,Oromia,47277.142375429066,128098.34891020987,kilinto,Kilinto Industrial Park,89.0,True,4.6,2024-09-03 16:12:18.963460
TEN43723,Merkato Textile Enterprise,textile,8170536,1762,21.96,2886.7,825.7,False,SNNPR,70362.16047425695,186551.7816818165,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-09-16 16:12:18.963460
TEN61727,Harar Chemical Processing,chemical,8362786,129,1.81,231.2,50.6,True,Amhara,75090.3104107269,220865.25276623844,kilinto,Kilinto Industrial Park,93.0,True,4.7,2025-09-04 16:12:18.963460
TEN76795,Meskel Manufacturing International,manufacturing,3223988,629,7.66,726.1,127.1,False,any,30231.26709613624,86933.39890961432,semera,Semera Industrial Park,96.0,True,5.0,2025-05-06 16:12:18.965467
TEN99268,Horn Automotive Textile Mill,automotive,29254102,220,5.54,333.2,83.4,False,Amhara,248508.6117098401,754270.7390962148,semera,Semera Industrial Park,74.0,True,3.8,2025-10-07 16:12:18.965467
TEN75620,Merkato Manufacturing Group,manufacturing,1848021,457,7.4,357.9,123.0,False,Oromia,15922.470825704328,44567.04061305709,dire_dawa_ftz,Dire Dawa Free Trade Zone,89.0,True,5.0,2025-01-22 16:12:18.965467
TEN10206,Blue Nile Footwear Share Company,footwear,13561606,1301,14.45,2110.8,493.9,True,Amhara,129479.26063608701,327897.88101626595,bahir_dar,Bahir Dar Industrial Park,81.0,True,4.5,2025-07-13 16:12:18.965467
TEN34331,Abyssinia Coffee Processing PLC,coffee_processing,2753718,240,3.79,185.5,115.1,False,any,26159.85691752954,77356.85748273294,jimma,Jimma Industrial Park,96.0,False,3.6,2024-10-15 16:12:18.965467
TEN72638,Meskel Leather International,leather,3287134,939,10.25,590.2,140.7,True,SNNPR,31297.023672234645,66055.17389910214,bole_lemi,Bole Lemi Industrial Park,93.0,False,3.3,2025-11-28 16:12:18.965467
TEN72027,Gondar Leather Group,leather,9263319,266,6.72,282.9,81.9,False,Amhara,82062.8837802066,219613.38867666828,bole_lemi_ii,Bole Lemi II Industrial Park,89.0,True,5.0,2024-02-28 16:12:18.965467
TEN62665,Horn Manufacturing PLC,manufacturing,1460353,437,9.26,790.8,184.6,True,any,13440.823743056528,41897.60470155747,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-12-28 16:12:18.965467
